Run ID,Name,Source Type,Source Name,User,Status,consensus_treshold,quality_ratio,quality_treshold,window,global_Accuracy,global_ROC_AUC_score,global_Recall,global_f1-score,global_fn,global_fn_rate,global_fp,global_fp_rate,global_precision,global_tp,global_tp_rate,test_Accuracy,test_ROC_AUC_score,test_Recall,test_f1-score,test_fn,test_fn_rate,test_fp,test_fp_rate,test_precision,test_tp,test_tp_rate,train_Accuracy,train_ROC_AUC_score,train_Recall,train_f1-score,train_fn,train_fn_rate,train_fp,train_fp_rate,train_precision,train_tp,train_tp_rate
f4e93d9d9aab47f1a812aeeccc51e815,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.6418,0.3,6,0.43623786695075756,0.3812291141543179,0.6162958173880054,0.574287626494272,800019,0.236748046875,1105046,0.32701408617424244,0.5376407521958012,1284970,0.38025864109848484,0.8772727272727273,0.8472035191668911,0.9539007092198581,0.9087837837837838,13,0.029545454545454545,41,0.09318181818181819,0.867741935483871,269,0.6113636363636363,0.9034090909090909,0.8745610338530693,0.9761061946902655,0.9284511784511784,27,0.01534090909090909,143,0.08125,0.8852327447833066,1103,0.6267045454545455
ad9a6a6c5ba44626936b2bd9d2e853a4,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.8297,0.5,8,0.5523576586174243,0.4497607358975987,0.8881840623619597,0.7100148551265714,233135,0.06899118134469696,1279538,0.3786511600378788,0.5913836402468934,1851854,0.5480155066287878,0.8515151515151516,0.6122262773722628,0.9744525547445255,0.9159519725557461,7,0.021212121212121213,42,0.12727272727272726,0.8640776699029126,267,0.8090909090909091,0.8765151515151515,0.6713242009132421,0.982648401826484,0.9295896328293737,19,0.014393939393939395,144,0.10909090909090909,0.8819672131147541,1076,0.8151515151515152
3ecf911df98e434696ad8adfab40a807,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.5721,0.5,8,0.7764367305871213,0.7501399460351623,0.8625129437133721,0.8264146824826952,286659,0.08483043323863636,468806,0.13873283617424242,0.7932166398486902,1798330,0.5321762547348485,0.7272727272727273,0.7051671732522796,0.8571428571428571,0.782608695652174,27,0.08181818181818182,63,0.19090909090909092,0.72,162,0.4909090909090909,0.7765151515151515,0.7576451972103382,0.8887417218543047,0.8197923029932804,84,0.06363636363636363,211,0.15984848484848485,0.7607709750566893,671,0.5083333333333333
99af5f32d2de4442b4e266b206ab0672,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.4532,0.3,6,0.3680181699810606,0.3676864103278134,0.36910410558520934,0.41884656611920984,1315411,0.3892669862689394,820182,0.24271484375,0.48408439009661836,769578,0.22773970170454547,0.740909090909091,0.7411539022915408,0.7437185929648241,0.7219512195121951,51,0.1159090909090909,63,0.1431818181818182,0.7014218009478673,148,0.33636363636363636,0.8204545454545454,0.8202705307968466,0.818295739348371,0.8051787916152897,145,0.08238636363636363,171,0.0971590909090909,0.7924757281553398,653,0.3710227272727273
4e3540e59e66462084df4e7708591adf,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.757,0.8,8,0.5391391453598485,0.4377269680656458,0.8710875692869363,0.6999202467475838,268781,0.07953983191287879,1288560,0.38132102272727275,0.5849738209102903,1816208,0.5374668560606061,0.7636363636363637,0.5549999999999999,0.96,0.8602150537634409,10,0.030303030303030304,68,0.20606060606060606,0.7792207792207793,240,0.7272727272727273,0.7901515151515152,0.6044783100857868,0.965965965965966,0.8744902582691436,34,0.025757575757575757,243,0.18409090909090908,0.7988410596026491,965,0.7310606060606061
71d2f4bfe7cb486ca65ed1ca062a4726,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.4909,0.8,8,0.7696363044507576,0.7756549077520339,0.7499358509805087,0.8006880269434546,521381,0.15429125236742425,257064,0.07607244318181818,0.8588081763217098,1563608,0.4627154356060606,0.6727272727272727,0.6735008818342152,0.7160493827160493,0.6823529411764707,46,0.1393939393939394,62,0.18787878787878787,0.651685393258427,116,0.3515151515151515,0.7537878787878788,0.7545745149911816,0.7978395061728395,0.7608535688005886,131,0.09924242424242424,194,0.14696969696969697,0.7271448663853727,517,0.39166666666666666
aaacfd52db1a41f692ccb5ccccaea4a4,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.8514,0.8,9,0.9131797466856061,0.7831950651285482,0.9413473455100665,0.9518162341400284,180549,0.05342950994318182,112834,0.033390743371212124,0.9625205941751701,2897726,0.8575183475378788,0.9013605442176871,0.764090909090909,0.96,0.9430255402750491,10,0.034013605442176874,19,0.06462585034013606,0.9266409266409267,240,0.8163265306122449,0.9394714407502132,0.8220807013910462,0.988988988988989,0.9653150952613581,11,0.00937766410912191,60,0.05115089514066496,0.9427480916030534,988,0.8422847399829497
530d419755c14714ab9e3552f24c7a4b,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.5521,0.8,9,0.6048333925189394,0.7188793282419178,0.5801197099024616,0.7278624739982593,1292507,0.3824890506628788,42840,0.012677556818181819,0.9765723435531289,1785768,0.5284588068181818,0.9319727891156463,0.9312570145903478,0.9382716049382716,0.9382716049382716,10,0.034013605442176874,10,0.034013605442176874,0.9382716049382716,152,0.5170068027210885,0.9471440750213129,0.9480026455026455,0.9398148148148148,0.9515625,39,0.03324808184143223,23,0.0196078431372549,0.9636075949367089,609,0.5191815856777494
dc6c9ed18486423b8951b49c9325d0a1,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.2139,0.3,2,0.5298511482007576,0.6155296196744685,0.24940323426166758,0.3956301381692245,1564986,0.4631232244318182,23741,0.0070256273674242425,0.9563379090160076,520003,0.15388346354166665,0.8651515151515151,0.7450908047390644,0.5354609929078015,0.6291666666666667,131,0.09924242424242424,47,0.035606060606060606,0.7626262626262627,151,0.1143939393939394,0.8928030303030303,0.7978569143831965,0.631858407079646,0.7161484453360081,416,0.07878787878787878,150,0.028409090909090908,0.8263888888888888,714,0.13522727272727272
69a7ed2459e044a4aadf3e9c4bca45ae,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.1841,0.8,3,0.4802820194128788,0.5785618904810628,0.15858644817790404,0.27354414603647603,1754338,0.5191577888257576,1893,0.0005601917613636363,0.9943075202078522,330651,0.09784889914772728,0.8227272727272728,0.6141201554386326,0.2839506172839506,0.3709677419354838,116,0.1318181818181818,40,0.045454545454545456,0.5348837209302325,46,0.05227272727272727,0.853125,0.6656113518346574,0.36882716049382713,0.4804020100502513,409,0.11619318181818182,108,0.03068181818181818,0.6887608069164265,239,0.06789772727272728
